PATRON,0.1486,,mg/l,1.4,0.0074,-0.0017,0.0074,0.0076
BLANCO,0.0005,,mg/l,>100,0,-0.0001,0,0
BLANCO REACTIVO,0,,mg/l,>100,0,-0.0001,0.0002,0
H,0.0951,,mg/l,2.2,0.0048,0.002,0.0048,0.0047
C1,0.071,,mg/l,6,0.0036,0.0021,0.0038,0.0034
C2,0.0616,,mg/l,24.2,0.0031,0.0018,0.0025,0.0039
PATRON,0.1496,,mg/l,2.2,0.0075,-0.0023,0.0077,0.0075
BLANCO,0.0041,,mg/L,>100,0.0001,0.0001,0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0001,0.0002
C3,0.0449,,mg/l,48,0.0023,0.001,0.0016,0.0017
C4,0.0275,,mg/l,74.7,0.0014,0.0011,0.0008,0.0008
T,0.0212,,mg/l,62,0.0011,0.0006,0.0003,0.0013
PATRON,0.0503,,mg/l,0.8,0.0025,-0.0024,0.0025,0.0025
BLANCO,0.0035,,mg/l,>100,0.0002,-0.0009,0.0001,0
BLANCO REACTIVO,0,,mg/l,32.4,0.0006,-0.0004,0.0007,0.0004
ELY1,0.0212,,mg/L,2.2,0.0067,0.0069,0.0067,0.0066
ELY2,0.0543,,mg/L,2.5,0.0068,0.0067,0.007,0.0066
ELY3,0.044,,mg/L,1.4,0.0062,0.0063,0.0062,0.0061
PATRON,0.0503,,mg/L,0.5,0.0503,0.0504,0.0501,0.0505
BLANCO,0.0035,,mg/L,>100,0,-0.0001,0,0
BLANCO REACTIVO,0,,mg/L,35.2,0.0002,0.0002,0.0002,0.0001
ELY4,0.0266,,mg/L,3.7,0.0067,0.0067,0.0064,0.0069
ELY5,0.0179,,mg/L,2.4,0.0058,0.0058,0.0059,0.0056
PATRON,0.0516,,mg/L,0.9,0.0506,0.0507,0.0502,0.0511
BLANCO,-0.0007,,mg/L,>100,0,-0.0001,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,0,0.0002,0.0001
BLANCO,-0.0014,,mg/L,>100,0,-0.0001,0,0
